,Tweet,Emotion,Intensity
478,At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.,fear,1
479,An @amityaffliction kind of drive home from work today #nightmare #dailyfeels,fear,2
480,"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",fear,3
481,#hillaryclinton and their followers are #nervous of a #BernieSanders #millennials saying yes to a #woman #POTUS  #JillStein  not #warmonger,fear,0
482,Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad #shocking,fear,2
483,Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday,fear,0
484,It is more shameful to distrust our friends than to be deceived by them,fear,0
485,someone come to fright world w meðŸ¤—ðŸ¤—,fear,0
486,"Ha! @mquirk @joshuahoodbooks Got your book after our 'meeting' at the Starbucks in NOLA. If Josh says it's terrific, I'm all in.",fear,0
487,So she goes first. She gets her book signed &amp; I can barely take their picture cuz I'm shaking ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,fear,2
488,And it pisses me off more they killed people who surrendered. Hands up and all. If hands visible you shouldn't be fearing for your life,fear,2
489,#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear,fear,0
490,@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam  #polygamy,fear,1
491,am actual stranded at ma dad's maself n the fuckin fire alarm went off n a dunno if it's just for his gaff or the whole building :),fear,0
492,"Val got a little too big for her hiking boots with that bakewell, the little terror #GBBO",fear,0
493,@Cory_Bonini AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! @Vikings D is its strongest asset currently.,fear,0
494,"Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea #horrible",fear,0
495,I lost my blinders .... ,fear,0
496,@JaredWyand @ilovetailgating the beak on that woman is almost as shocking as the low IQ of her followers.,fear,0
497,#Partners are willing to #walk alongside you without being #intimidated by you. #WhoIsIT #Part2 #RelationShift #CLifeMacon,fear,0
498,@wowairsupport it world be great if the live support was actually helpful #nightmare,fear,1
499,"When's it all finished, you will discover that it was never random! #thoughts #restless #CrossoverLife",fear,0
500,... in the same speech.  However he did mention foreign hand and funding in terrorism in the country. ðŸ‘\n#ProudOfYouPrimeMinister,fear,0
501,Huns are like a box of coffee revels ,fear,0
502,@myaeggs I can't get a better look at her bc I'm too shy to make eye contact ;-;,fear,0
503,Loving @challengesophie @TEDx talk #challenge  #map #inspiration #stayunstoppable,fear,0
504,My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... ,fear,3
505,@DsWorld18 did you hear it? Cause I am getting messages about the ground shaking,fear,0
506,#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar,fear,1
507,@rockcock64 cum and despair,fear,1
508,"Idk why but this Time around its so hard that it hurts, I already miss them all so much #silly #family #friends #nervous",fear,1
509,"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is #shocking",fear,1
510,@AASadeq I scare people even when I'm suspended? LOL,fear,0
511,@RoseTintMyWorId fucking hell mate absolute nightmare ðŸ˜“,fear,3
512,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle #start #dosomething #success,fear,0
513,Democracy doesn't work\n #mob #mentality #mass #hysteria  #mongering #oligarchy,fear,2
514,On my life I'll never understand why anyone would pay money to see @LifeOfDesiigner ,fear,0
515,@LakersTakeover it ain't that serious. #HOUvsNE #awful #igotbetterthingstodotonightthandie,fear,0
516,Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC ,fear,0
517,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact ,fear,0
518,@BrandedByCas I was like that when I started college. It was horrific but it probably will get better. Don't give up yet,fear,0
519,new tires &amp; an alarm system on my car. fwm now!,fear,0
520,@littlepieces Customer services got involved and eventually completely wash their hands of it.  #dreamornightmare,fear,0
521,No we didn't just bully our professor to move the Chem quiz to Monday ðŸ˜‚,fear,0
522,"@DunsScottus @FaithNGuns @buggazing @Patriot_Musket Yep, Owen Garriott told me it was ghastly. None of his peeps ever had it :)",fear,0
523,Tremor!!!\n #tremor,fear,2
524,@wowairsupport it world be great if the live support was actually helpful ,fear,0
525,im like 'this is better' in the moment cuz i panic and then later its so obviously not better. at every opportunity i choose to make it seem,fear,2
526,wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420,fear,0
527,I hate Bakewell tart â€¦ anything that tastes of almond essence is just horrid! #GBBO,fear,0
528,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... ",fear,0
529,â€œWorry is a down payment on a problem you may never have'. Â Joyce Meyer. #motivation #leadership ,fear,0
530,"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!!#gross #horrid #getoffthetrain #smelly",fear,0
531,"It's pretty clear I can't stand @HillaryClinton, no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do? ",fear,1
532,@1StevieKilner @KachelaMurray Don't be silly - she doesn't want to scare them off! ðŸ˜†,fear,0
533,@mgcsartwork I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,fear,3
534,I'd like to bridge the divide between Right and Left Twitter and say that the new Tweet truncating thing is fucking awful.,fear,0
535,"Friday is here, and we are open tonight and tomorrow. Get a jump on your Halloween and come play with us. #hauntedattraction #tulsa #haunt",fear,0
536,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration  #great #motivation,fear,0
537,#Obama #DOJ have destroyed USA!These #CharlotteProtest are acts of #terrorism dating back to #Ferguson Terrorism is how it should be treated,fear,1
538,@steph_baker7 i tried to turn off my alarm this morning and it turned on all my alarms instead,fear,0
539,@Sami_3499 Oh noooo!  #nomorehammocks #nightmare ;),fear,1
540,I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. #terror,fear,3
541,"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums #awful",fear,0
542,"@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. ",fear,0
543,Unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking,fear,1
544,American horror story and chill tonight?ðŸ˜Œ,fear,0
545,"my school photo is honestly horrid, i look so ewðŸ˜…",fear,0
546,"I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down.",fear,2
547,@Owlman2011 @charitypricey @jon_newsome @PRAWNSANDOWl @smith_alister @MikeConnelly9 average 22000 for the massif... #shocking,fear,0
548,this Mac update has me some kind of apprehensive.,fear,1
549,bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church #nervous,fear,1
550,"#ntfc mourinho is worried,  bringing Ibra  and Rushford on.  #panic",fear,1
551,@value4tax @Hopkins_Alison That part of Queensbury is a shocking disgrace. The route from the station to Morrisons is festooned with rubbish,fear,0
552,@AlanAlanconway Same it's good but not great.Don't Breathe is the horror film of the month for me. My Fav horror film of the year (so far),fear,0
553,Don't wanna really go out but I can't say no. Deffo have a fear of missing out,fear,2
554,horrid having a car n no liscence,fear,1
555,@ZachZaidman  shocking,fear,1
556,Forgot to plug the phone in overnight ,fear,0
557,Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited #nervous,fear,0
558,Andrew's hands start shaking and he says 'I hope I die.. like right now',fear,2
559,It's unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy ðŸ˜¡,fear,3
560,I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul ,fear,2
561,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting,fear,0
562,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli #terrible,fear,1
563,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts ,fear,0
564,Trying to book holiday flights on @britishairways website is becoming a #nightmare,fear,0
565,@SueWallace78 peanut butter???? You some kinda pervert?? ,fear,0
566,"Yall rlly gotta stop lettin bees put fear in ur heart. unless ur allergic, I'm not tryna see u run around from a fuckin bee...chill. u soft.",fear,0
567,@NRA @HillaryClinton  She never said anything about taking away guns but I would now bc of your stupid scare tactics for gun sales.Sickening,fear,1
568,@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! ,fear,0
569,"I'm used to bears, I'm used to coyotes, I love the idea of wolves. But this is hard. I don't want to be fearful of the meadow or the pines.",fear,2
570,Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n#Loneliness #aloneinthecity #fear,fear,2
571,About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography ,fear,0
572,@BlairWitchMovie love new movie\n#BlairWitch #blairwitchproject #horror #HorrorMovies,fear,0
573,I have no #alarm preset #life will #wakemeup,fear,0
574,"ï˜©ï˜©ï˜©ï˜© heads melted, very tired but can't sleep. ",fear,0
575,@Wild_Lucario_ *chuckles* did I scare you?,fear,0
576,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible,fear,1
577,"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli.",fear,2
578, Look for #contrasts....#behaviour may be a #camouflage....garments a #shell....a #bully may be a #baby inside.....' - Prof Caroline Taylor,fear,0
579,@pixietangerine @hatersbackoff im so exited!! I am shaking so much ðŸ˜ðŸ˜ and im so pround of Colleen and the fandom! Everyone is amazing ðŸ˜,fear,0
580,@prw190 #zionist = #terror \nImagine this kid was a #Palestinian or #Muslim\nZionists stealing #innocence of childhood from #Jewish #children,fear,2
581,"#Pakistan is â€˜terrorist stateâ€™, carries out #war crimes: #India to @UN.\n #UNGA  #UN",fear,1
582,@OC_Transpo some weeks there are no problems but this week is unbelievable -- are you guys even running regular 12 buses?  #solate,fear,0
583,@chelsysayshi @Adweek touchÃ©! I'll start paying more attention and test this ðŸ•µðŸ»â€â™€ï¸ #AdweekChat,fear,0
584,I'm so over having anxiety,fear,3
585,That goes the ,fear,0
586,@PridefulSamurai horrible things,fear,2
587,#beyond naming &amp; shaming ; lies a vast space b/w #sanctions &amp; #terror state...v *wait til Others #impose it...&amp; do not hv COURAGE #ourselves,fear,1
588,Solid starts by #Bozzelli and #BenEvans. Hoping for a good #start !,fear,0
589,Watching It Follows.  This is a super freaky movie.  #scary,fear,2
590,Think like a queen. A queen is not afraid to fail. Failure is another steppingstone to greatness. Oprah Winfrey,fear,0
591,Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10  #killme,fear,1
592,@nytimes I'm trying to imagine the first response of a President Trump to an act of terror. The thought itself terrorizes me.,fear,3
593,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",fear,1
594,I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows.  #fashion,fear,0
595,My anxiety is playing around HELP!!!!!,fear,2
596,#Everything you've ever wanted awaits you on the other side of #fear . #IfIWasTheOppositeSex #AskAMan,fear,0
597,"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",fear,2
598,@syd_viciously I have gained a tremendous amount of respect for @RandPaul over the past couple of years.,fear,0
599,@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary,fear,0
600,"Jorge deserves it, honestly. He's weak.  #90dayfiance",fear,0
601,Mary Berry and her reign of terror,fear,2
602,".@REDBLACKSâ€™ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL",fear,0
603,Focusing primarily on the person youâ€™re talking to rather than yourself and the impression youâ€™re making lessens social anxiety.,fear,0
604,Sickness bug! ,fear,0
605,@metrotrains why is there no disabled access at pontefract monkhill? ,fear,0
606,@simonschuster @StephenKing @BuzzFeed And don't forget a fear of St. Bernards. #Cujo,fear,0
607,"@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. #bully",fear,0
608,"@Megannn_walsh12 @itsshelleeey never said that,Just not fair how Yous think it's completely okay to bully someone",fear,1
609,Angel got me nervous out here ðŸ˜·,fear,2
610,@ryleycathryn @Mack_Shepp did you discover the alarming rate at which bees are dying and how important they are to our way of life?,fear,1
611,The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal,fear,0
612,@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. ,fear,1
613,what to wear Friday \nspeaking in front of 100's.   #nervous,fear,3
614,Huns are like a box of coffee revels #horrible,fear,0
615,hi berniebrocialists of all genders: if I lived in a swingish state I would w/o hesitation vote Clinton &amp; would do so w/o 'supporting' her,fear,0
616,@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. ,fear,1
617,"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",fear,2
618,#WTF @NYSCHereToHelp @NYSC allows #gym  #atmosphere! #jumpship #nasty #atmosphere #unprofessional,fear,0
619,Newly engaged Stevie Wonder has been trying to disguise #the #awful smell from his throat: with a leather jacket made from a broken Wii.,fear,0
620,I'm so bored and fat and full and ridiculously overweight and rolls galore ,fear,0
621,@tchop__StL @YouTube \nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.,fear,3
622,I feel horrible. I have accounting today but physically and mentally am not okay ðŸ˜ª,fear,3
623,Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad ,fear,0
624,I #cry out #fear to clear a #path\nBut my Voice seems 2 silent 2 chase a #rat\nAm just indoor #expecting to open door\na #weak wise #fool I am,fear,2
625,Can't believe @haven ring my parents NOW when they go tomorrow to say no disabled washing facility for my wheelchair bound dad ,fear,0
626,I have another test tonight ,fear,0
627,On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #awful #censorship,fear,0
628,Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA,fear,1
629,@MatherFamilys @SDICenter @CAllstadt \n\ndo REDNECKS intellectually intimidate you and force you to be their dancing clown?,fear,0
630,@curlygirlmimi guess is cause you small and girly. I dunno how this works.. I did frighten though.. She's. A big'un,fear,1
631,"@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! #awful",fear,0
632,@MrsCassonC @15_jordyn WAS THERE A CLOWN IN YOUR NEIGHBORHOOD? #nightmare #creepy #EnoughIsEnough,fear,3
633,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz",fear,2
634,@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking,fear,0
635,"Fear blocks blessings, faith unlocks them. #ManUp #fear #faith",fear,0
636,Follow this amazing Australian author @KristyBerridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove,fear,0
637,"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI",fear,0
638,"@BBTooms This is perfect example of why what paul said about her, was right.  One of the most ignorant competitors ive seen. #bully #c$%t",fear,1
639,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,fear,3
640,Celtic sure know how to send a wild shiver down your spine,fear,2
641,Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe,fear,0
642,"Rooneys fucking untouchable isn't he? Been fucking dreadful again, depay has looked decent(ish)tonight",fear,0
643,@BaileyDemented @hsmitty3 ill kill u if u bully her ðŸ˜¤ðŸ˜¤ðŸ˜¤,fear,1
644,@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered ,fear,0
645,While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty,fear,0
646,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book,fear,0
647,@FraserKeegan just had a steak pie supper #tremendous,fear,0
648,How I Murdered Your Mother #SpookyTv ,fear,0
649,Was actually just watching AHS while half covering my eyes #scared #Roanoke  #AHSRoanoke,fear,3
650,Time for some despair #SDR3 #despair #fuckthisanime,fear,3
651,"Just Laying Here, Can't Sleep 4 Some Reason ",fear,0
652,Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,fear,1
653,"tesco. why OH why cant my Visa electron be accepted on line , I am 55 , NOT 15 ?? #shocking",fear,0
654,"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",fear,0
655,I thought I wouldn't have to deal with that fire alarm again today and then I stepped into Mesa during their fire drillðŸ‘€,fear,0
656,@Roger_Dagenham Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.,fear,0
657,The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 #anxiety,fear,0
658,A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. ,fear,1
659,I miss my dread head ðŸ˜©,fear,0
660,@MrMalky @kwr66 How awful! Switched off!,fear,1
661,"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment ",fear,0
662,Confiaejce comes not from always being right but from not fearing to be wrong.-Peter T. Mcintyre,fear,0
663,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my lifeâ€¼ï¸ #fearful,fear,3
664,I was so shy freshman year this guy introduced himself to me by asking if I spoke any English,fear,0
665,what to wear Friday \nspeaking in front of 100's. ,fear,0
666,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated,fear,1
667,@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe ðŸ™ðŸ» #terror,fear,3
668,@outmagazine jesus heck you're awful,fear,0
669,Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont #horror,fear,2
670,"False alarm, she's not coming out today ðŸ˜ž",fear,0
671,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,fear,0
672,"Does anyone know, are both Sims in a dual sim phone both locked to the same network! ",fear,0
673,I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? ðŸ˜‚ðŸ˜‚,fear,0
674,@Oooooo_Donna @sturgishigh @politicususa   @CNN took its first baby  step now let's hope they will start running,fear,0
675,"@TheJonFedor @abdophoto My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump",fear,0
676,@BBCTomEnglish @TimesSport And the dreadful Franglaise.,fear,0
677,"She: Why are you listening to The Eurythmics?\nMe: It's a Polish Gothic Metal band.\nShe: Why do I even ask... (exits room, shaking head)",fear,0
678,When City Hall has the fire alarm go off and it's been 15 minutes and the fire department still isn't here,fear,1
679,Look at me. Made it through the day without a meltdown. #anxiety,fear,1
680,"Let's not panic. Beat NYG who's atop the division, come home against Cleveland. Just like that you're 2-2 with a division win",fear,0
681,"@carl_diggler @TMZ_Sports Thank you for saying what others are afraid to say, Carl. Big fan!",fear,0
682,still shaking though ðŸ™ƒ,fear,2
683,I dread math ðŸ˜´,fear,2
684,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote,fear,0
685,Having a terrific Tuesday? Crush it today with the Power of 4. Treat your internet like Pizza =D \n#PowerOf4,fear,0
686,@WaterboysAS I would never strategically vote for someone I don't agree with. A lot of the Clinton vote based on fear and negativity.,fear,1
687,"Happy birthday to Stephen King, a man responsible for some of the best horror of the past 40 years... and a whole bunch of the worst.",fear,0
688,@EmilySmissaert @navinrmal it's a shocking revelation!!!!,fear,0
689,Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.,fear,0
690,ppl talking about diets and i am feeling #terrible hahaha,fear,0
691,@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies !,fear,0
692,"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety ",fear,1
693,The most important characteristic of leadership is the lack of . #activism #equity #revolution,fear,0
694,#internationaldayofpeace : When white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow.,fear,2
695,@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details.  #customerexperience,fear,0
696,"@brendancoots where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror",fear,1
697,"@Diana_Buds well, did she make you laugh with her panic mania or not??Â¿",fear,0
698,procrasting is fun until im an hour away from the time its due and i still havent finished so i have a panic attack,fear,3
699,"Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfulness #success",fear,0
700,"#Never be #afraid to #start over, it's a #new #chance to #rebuild what you want! ðŸ”¨ðŸ”©ðŸ¢",fear,0
701,Nawaz Sharif's UN should start #à¤¸à¤¤à¥à¤¯_à¤¬à¥‹à¤§_à¤¯à¤¾à¤¤à¥à¤°à¤¾ as after all his #UNGA speech has awaken the world about their role in sponsoring #terrorism,fear,1
702,"What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids",fear,3
703,"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. ",fear,0
704,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS ðŸ˜and pick up my new flat keys #anxiety",fear,2
705,@NandosSA just received order from @OrderInSA &amp; the chips are under cooked &amp; half raw!!! Usually best part of the meal #notcool #terrible,fear,0
706,two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets,fear,1
707,@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? #shocking,fear,0
708,0 excitement for this weekend just pure dread,fear,2
709,@katiewhiskey_ @bradnarok candy corn is the greatest candy in the world when it comes to being objectively terrible,fear,0
710,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it ,fear,1
711,"Hey @PapaJohnsUK I've been charged Â£40.24 on my credit card 4 an order which never arrived last Friday, any chance of a refund!! ",fear,0
712,@keyshamackie it's fucking dreadful for live footy matches,fear,0
713,you come running back to me saying how much you miss me then cower away when we acc try a friendship ðŸ‘ðŸ¼,fear,0
714,"I have learned over the years that when one's mind is made up, this diminishes fear. â€“Rosa Parks #quotes #motivation",fear,0
715,@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.,fear,0
716,second episode of AHS 6 here i go #panic,fear,2
717,Hope I sleep - no nightmare of Bakewell tarts #yuk #revolting #GBBO,fear,2
718,Season 3 of penny dreadful is on Netflix...well my afternoon is filled,fear,0
719,^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^,fear,0
720,"My best friend gets married in three days, I have replaced all my anxiety with an eeiry calm and cat cuddles.",fear,0
721,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. ",fear,0
722,@Patsy1207 @markheardusa @theinquisitr Do your fuc*ing job and report the news.Just another bully to go in the basket.Freedom or fear???,fear,1
723,@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me ðŸ˜¨ðŸ˜¨ðŸ˜¨ #excited ,fear,0
724,ðŸ˜« ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,fear,3
725,@JaySekulow what can we do 2 get @realDonaldTrump 2 reveal his taxes? That is the immediate danger. But u will not answer me. #afraid,fear,1
726,Why doesn't anybody I know watch penny dreadful? â˜¹ï¸ï¸,fear,0
727,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2 #nightmare,fear,0
728,"A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020",fear,0
729,#Peiyophobilia :) An advice from @anirudhofficial don't fear for #Devil! Sure shotâœŒ @iam_str voice more energetic.Xtremly foot tapping one ðŸ‘Œ,fear,0
730,"I hate that if I don't start the conversation, there won't be one.",fear,0
731,Side chick's be trying to fuck u like your going to forget about your wife when your done. #terrible,fear,0
732,@n_harrill awe! Thank you! ðŸ˜ŠðŸ˜Š,fear,0
733,"Sorry @wow_air definitely going with @Icelandair next time, this is beyond unreasonable @wowairsupport #terrible #yourappologiesmeannothing",fear,0
734,Lets start there,fear,0
735,@Ganypede I notice that nice people believe in a nice god and horrid people believe in a horrid god who happens to hate everybody they hate.,fear,0
736,Not sure that men can handle a woman that's got her crap together.  #independent,fear,0
737,@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him,fear,0
738,"I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure ",fear,0
739,This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. ,fear,0
740,i have so much hair it's a nightmare but it's also very soft so it guess it's a win-lose situation,fear,0
741,"When I walk in darkness of despondency, Sc.verses I've memorized shine a light in my heart. Ex: Lam 3:22-25 ",fear,0
742,@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,fear,1
743,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. ðŸ˜• #insomnia  #notfair,fear,1
744,she gone make me wanna start that new shit today ðŸ˜‚ðŸ˜­,fear,0
745,petrify  me in the fossil type of way,fear,0
746,It's about time I start taking my own advice,fear,0
747,ï˜« ughh I just want all this to be over.. it's like a nightmare! can we all just get along?,fear,3
748,@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter #bully #bbcnews #skynews,fear,0
749,Val is the type of woman you would dread bringing a donation for the bake sale #GBBO,fear,0
750,There is nothing like being in the shower when the power goes out ðŸ˜³ #creepy ,fear,3
751,-normal people scare me*,fear,2
752,If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow,fear,0
753,Scott Dann injured aka my worst nightmare,fear,2
754,Jimmy Carr makes me want to cry and cry *shiver* ,fear,2
755,"Rojo is just terrible, how is he in our team ðŸ˜‚ðŸ˜‚",fear,0
756,Librarians scare me,fear,1
757,If you get called #shy this means you are #considered.Turn those #negatives to #positives Quote #MarnieMcCormack from @jpmorgan #womenintech,fear,0
758,Saga: When all of your devices and teles fail just in time for bake off #panic #gbbo,fear,3
759,@abbeygray14 they're revolting,fear,0
760,Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC #nightmare,fear,1
761,@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :),fear,0
762,The #Texans should never play a prime time game again...this is  #TNF,fear,0
763,Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible,fear,0
764,@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? ,fear,1
765,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep.  #depression,fear,3
766,@Zen1dfabflake You are all our angelic comrades! #flutter,fear,0
